FishID,Weight (g),Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),Volume (cm³),Surface Area (cm²),Aspect Ratio,Elongation,Compactness,Condition Factor (K),Rectangularity,Equivalent Diameter (cm)
fish01,67.49,12.81889583383938,2.7779095146057617,9.870554269760833,21.68670036210465,29.212414638047868,276.0578719343044,331.7161247598165,4.614583652361558,0.2167042739572486,39.349700726091285,3.203963594450874,0.6090104787541695,5.254746853641383
fish01,67.49,12.788431583960532,2.620414299124309,9.781629302886902,21.72856657901991,29.38192105530347,257.44729119467803,330.8601931277059,4.880309036717658,0.2049050567241472,39.730981874048005,3.2269153645771493,0.648401233043539,5.25981655752546
fish01,67.49,12.968688932955422,2.588661777546129,9.692706254918637,21.91696455513858,29.50178020435541,255.56790760638384,329.7860186282676,5.009804311032411,0.1996085950498776,39.71147706318829,3.0942201356753625,0.6528434040829677,5.282570015831436
fish01,67.49,12.541031902430976,2.654043029788994,9.945257267298723,23.23575038796927,28.633683481041103,259.98430800355345,331.240849505294,4.725255680360252,0.2116287599327874,35.28561875569803,3.4216817250190315,0.6980965150635204,5.439179740140776
fish01,67.49,12.699020610661234,2.601057831464932,10.136962659400616,22.858954435731928,28.803189898296704,262.97711976109275,337.6947693421226,4.882252311748512,0.2048234986941639,36.29316251755228,3.2955563653052216,0.6920478529055323,5.394898028588969
fish01,67.49,12.435728472257908,2.664799181350753,9.781629302886902,21.93789766359621,28.493259743736257,254.58733722431907,322.5862997712907,4.666666276126067,0.2142857322187025,37.00745911360654,3.5093423347238737,0.662001981094233,5.285092131045951
fish01,67.49,12.507338582561127,2.6912553881056454,9.514858240076435,21.51923549444361,28.253541445632383,251.5428762749856,311.8669126242037,4.647399365306966,0.2151741052135614,37.095305008683184,3.449409126891868,0.6393034075409203,5.23441893661504
fish01,67.49,12.64787298498071,2.6080110252641435,8.83808899562098,21.43550306061309,28.83227252946407,228.968200194798,297.6931966826277,4.849624047773998,0.2062015509138291,38.78145228794607,3.3356996653629225,0.649840480911082,5.224225316548301
fish01,67.49,11.35616381302322,2.4477946724232207,8.161645005675739,19.76085438400269,25.79819310469217,178.18626156248308,250.07740267637456,4.639344934018123,0.2155476719714184,33.680060311854604,4.608339668706881,0.7108845638654163,5.016004509514064
fish01,67.49,11.003875945515714,2.529462356177987,7.613227043613425,19.530590190968763,25.099602847416865,166.43036636134778,230.15015556384813,4.3502825486371535,0.2298701265537976,32.25658092961132,5.065267331621622,0.7016838180953026,4.986694272076252
fish01,67.49,10.852537388680991,2.707586310067024,7.311149076020058,19.38405843176536,24.90953181751666,168.72876239509338,220.88541739525985,4.008196284761222,0.2494887797291525,32.01005494035573,5.280141437072233,0.6596766469123255,4.967952267562634
fish01,67.49,11.637434776220532,2.6998847791022644,7.047845955472639,19.928319251663734,26.645725239753567,173.91969893135484,227.65160536495983,4.310344969643513,0.2319999923539078,35.6274236972175,4.282206914138597,0.6342612535538327,5.0372139255073645
fish01,67.49,11.250693348531062,2.6465237535602504,6.788386882698601,19.5515232994264,25.827275735859544,158.7492020083191,214.4285864200016,4.251121242874169,0.2352320582896157,34.11745272838609,4.739162117150018,0.6566372499550693,4.98936595417099
fish01,67.49,10.911861110120698,2.8174541091160585,6.69362124670687,19.59338951634165,25.079038210380567,161.6243146552973,207.0563620446601,3.872950787313501,0.2582010603583364,32.100528447778416,5.194490300261628,0.6373146355058831,4.994705031090981
fish01,67.49,10.91839340085183,2.765202027540618,6.66538790793152,19.73992127554506,25.12868545419254,158.0523347471847,206.9722787196797,3.948497539097602,0.2532608897683502,31.98851828441813,5.185172549174462,0.6538224239393992,5.013347023494678
